,tokens,true_tags,pred_tags
10,"['Nhiều', 'cuộc', 'họp', ',', 'hội', 'nghị', 'quan', 'trọng', 'có', 'sự', 'tham', 'gia', 'của', 'Bí', 'thư', ',', 'Chủ', 'tịch', 'UBND', 'TP', 'Đà', 'Nẵng', 'đã', 'không', 'diễn', 'ra', 'theo', 'dự', 'kiến', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
11,"['Trước', 'đó', ',', 'ngày', '13', '/', '9', 'Đà', 'Nẵng', 'cũng', 'gửi', 'giấy', 'mời', 'đến', 'đại', 'diện', 'các', 'cơ', 'quan', 'báo', 'chí', 'Trung', 'ương', 'và', 'địa', 'phương', 'tham', 'dự', 'Chương', 'trình', 'Diễn', 'đàn', 'đầu', 'tư', 'Đà', 'Nẵng', '2017', '.', 'Hội', 'nghị', 'diễn', 'ra', 'từ', 'ngày', '29', 'đến', '1', '/', '10', ',', 'tại', 'Trung', 'tâm', 'Hội', 'nghị', 'và', 'Triển', 'lãm', 'Ariyana', '(', 'quận', 'Ngũ', 'Hành', 'Sơn', ',', 'TP', 'Đà', 'Nẵng', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'ORG', 'ORG', 'ORG', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O']"
12,"['Chương', 'trình', 'đính', 'kèm', 'theo', 'giấy', 'mời', 'cho', 'biết', 'cuộc', 'họp', 'có', 'sự', 'tham', 'dự', 'của', 'hàng', 'trăm', 'đại', 'biểu', 'đại', 'diện', 'các', 'Bộ', ',', 'tỉnh', 'thành', 'miền', 'Trung', 'và', 'Đà', 'Nẵng', '.', 'Ông', 'Nguyễn', 'Xuân', 'Anh', ',', 'Bí', 'thư', 'Thành', 'ủy', 'Đà', 'Nẵng', 'sẽ', 'có', 'bài', 'phát', 'biểu', 'khai', 'mạc', '.', 'Lãnh', 'đạo', 'UBND', 'TP', 'cũng', 'sẽ', 'có', 'bài', 'phát', 'biểu', '""', 'Định', 'hướng', 'phát', 'triển', 'Đà', 'Nẵng', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O']"
13,"['Với', 'tấm', 'lòng', 'hướng', 'về', 'đồng', 'bào', 'miền', 'Trung', 'thân', 'yêu', ',', 'Đảng', 'bộ', ',', 'chính', 'quyền', 'và', 'nhân', 'dân', 'TP', 'Hải', 'Phòng', 'cùng', 'chung', 'tay', 'ủng', 'hộ', 'đồng', 'bào', 'vùng', 'lũ', 'với', 'mong', 'muốn', 'chia', 'sẻ', 'phần', 'nào', 'những', 'mất', 'mát', 'mà', 'mảnh', 'đất', 'miền', 'Trung', 'phải', 'gánh', 'chịu', 'trong', 'cơn', 'bão', 'số', '10', 'vừa', 'qua', '.', 'Theo', 'ông', 'Phạm', 'Văn', 'Mợi', '-', 'Chủ', 'tịch', 'Ủy', 'ban', 'MTTQVN', 'TP', 'Hải', 'Phòng', ',', 'số', 'tiền', 'ủng', 'hộ', '6', 'tỷ', 'đồng', 'là', 'tình', 'cảm', ',', 'tấm', 'lòng', ',', 'sự', 'sẻ', 'chia', 'sâu', 'sắc', 'của', 'Đảng', 'bộ', ',', 'chính', 'quyền', 'và', 'nhân', 'dân', 'TP', 'trước', 'những', 'thiệt', 'hại', 'nặng', 'nề', 'của', 'người', 'dân', '4', 'tỉnh', 'Quảng', 'Bình', ',', 'Quảng', 'Trị', ',', 'Hà', 'Tĩnh', ',', 'Nghệ', 'An', '.', 'Thông', 'qua', 'Ủy', 'ban', 'Trung', 'ương', 'MTTQVN', ',', 'Ban', 'Cứu', 'trợ', 'Trung', 'ương', ',', 'mong', 'rằng', 'tấm', 'lòng', 'của', 'người', 'dân', 'Hải', 'Phòng', 'sẽ', 'sớm', 'đến', 'tận', 'tay', 'đồng', 'bào', 'miền', 'Trung', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'O']"
14,"['Chủ', 'tịch', 'Ủy', 'ban', 'MTTQVN', 'Trần', 'Thanh', 'Mẫn', 'tiếp', 'nhận', 'số', 'tiền', 'ủng', 'hộ', '6', 'tỷ', 'đồng', 'từ', 'Ủy', 'ban', 'MTTQVN', 'TP', 'Hải', 'Phòng']","['O', 'O', 'ORG', 'ORG', 'ORG', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O']","['O', 'O', 'ORG', 'ORG', 'ORG', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG']"
15,"['Đại', 'tướng', 'Ngô', 'Xuân', 'Lịch', 'chụp', 'ảnh', 'lưu', 'niệm', 'với', 'lãnh', 'đạo', 'Tỉnh', 'ủy', 'và', 'cán', 'bộ', 'Bộ', 'Chỉ', 'huy', 'quân', 'sự', 'tỉnh', 'Lào', 'Cai', '.']","['O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O']","['O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O']"
16,"['Cũng', 'trao', 'đổi', 'về', 'vấn', 'đề', 'này', 'ông', 'Nguyễn', 'Văn', 'Huyện', '-', 'Tổng', 'cục', 'trưởng', 'Đường', 'bộ', 'Việt', 'Nam', 'cho', 'biết', ',', 'trong', '54', 'dự', 'án', 'BOT', 'cần', 'rà', 'soát', 'thì', 'cơ', 'quan', 'này', 'đã', 'xem', 'xét', 'hơn', '10', 'trạm', ',', 'các', 'cơ', 'quan', 'chức', 'năng', 'khác', 'của', 'Bộ', 'Giao', 'thông', 'xử', 'lý', 'được', '6', 'trạm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'ORG', 'ORG', 'O', 'ORG', 'ORG', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
17,"['Bộ', 'trưởng', 'chỉ', 'đạo', 'Cục', 'Báo', 'chí', ',', 'Thanh', 'tra', 'lập', 'đoàn', 'công', 'tác', 'và', 'trong', 'quý', 'IV', 'này', 'phải', 'phối', 'hợp', 'với', 'Sở', 'TT', '&', 'TT', 'tỉnh', 'rà', 'soát', ',', 'thanh', 'tra', 'lại', 'hoạt', 'động', 'thường', 'trú', 'báo', 'chí', 'trên', 'địa', 'bàn', 'tỉnh', 'Gia', 'Lai', ',', 'lập', 'lại', 'trật', 'tự', ',', 'xử', 'lý', 'nghiêm', 'nếu', 'có', 'sai', 'phạm', '.']","['O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
18,"['Ngày', '22', '-', '9', ',', 'lực', 'lượng', 'Công', 'binh', ',', 'Bộ', 'Chỉ', 'huy', 'Quân', 'sự', 'tỉnh', 'Quảng', 'Trị', 'phối', 'hợp', 'Đội', 'rà', 'phá', 'bom', 'mìn', 'lưu', 'động', 'tỉnh', 'Quảng', 'Trị', '(', 'thuộc', 'Tổ', 'chức', 'Cây', 'hòa', 'bình', 'Việt', 'Nam', ')', 'đã', 'hủy', 'nổ', 'thành', 'công', 'quả', 'bom', 'từ', 'trường', 'còn', 'nguyên', 'kíp', 'nổ', ',', 'nặng', '230', 'kg', 'tại', 'địa', 'bàn', 'thôn', 'Xa', 'Ri', ',', 'xã', 'Hướng', 'Phùng', ',', 'huyện', 'Hướng', 'Hóa', '(', 'Quảng', 'Trị', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O']"
19,"['Phó', 'Giám', 'đốc', 'Công', 'ty', 'cổ', 'phần', 'BOT', 'Phả', 'Lại', 'kiến', 'nghị', ':', '“', 'Với', 'mặt', 'bằng', 'còn', 'vướng', 'mắc', ',', 'thời', 'gian', 'bàn', 'giao', 'phần', 'mặl', 'bằng', 'còn', 'vướng', 'mắc', 'này', 'đã', 'thống', 'nhất', 'với', 'các', 'địa', 'phương', 'và', 'thời', 'gian', 'hoàn', 'thành', 'của', 'từng', 'hạng', 'mục', 'như', 'đã', 'trình', 'bày', 'ở', 'trên', ',', 'Công', 'ty', 'cố', 'phần', 'BOT', 'Phả', 'Lại', 'đề', 'nghị', 'Ban', 'quản', 'lý', 'dự', 'án', '2', 'báo', 'cáo', 'Bộ', 'Giao', 'thông', 'Vận', 'tải', 'xem', 'xét', ',', 'chấp', 'thuận', 'gia', 'hạn', 'tiến', 'độ', 'hoàn', 'thành', 'dự', 'án', 'đến', 'ngày', '31', '/', '12', 'tới', 'đây', '”']","['O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
20,"['Theo', 'phương', 'án', 'trình', 'Bộ', 'Giao', 'thông', ',', 'vận', 'tải', ',', 'đến', 'năm', '2021', ',', 'tuyến', 'đường', 'này', 'sẽ', 'bắt', 'đầu', 'tăng', 'giá', 'vé', 'trở', 'lại', 'với', 'mức', 'tăng', '18', '%', 'và', 'sau', 'đó', '3', 'năm', 'tăng', 'một', 'lần', ',', 'mỗi', 'lần', 'tăng', '18', '%', ',', 'theo', 'báo', 'Tổ', 'Quốc', '.']","['O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'O']","['O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'ORG', 'ORG', 'O']"
21,"['Theo', 'GS', ',', 'TS', 'Nguyễn', 'Quang', 'Thuấn', ',', 'trong', '50', 'năm', 'qua', ',', 'trải', 'qua', 'những', 'thăng', 'trầm', 'lịch', 'sử', ',', 'vượt', 'kỳ', 'vọng', 'ban', 'đầu', ',', 'ASEAN', 'không', 'chỉ', 'biến', 'Đông', '-', 'Nam', 'Á', 'từ', 'đối', 'đầu', 'sang', 'đối', 'thoại', ',', 'từ', 'nghi', 'kỵ', 'sang', 'hợp', 'tác', ',', 'từ', 'chia', 'rẽ', 'sang', 'đoàn', 'kết', 'mà', 'đỉnh', 'cao', 'là', 'xây', 'dựng', 'thành', 'công', 'Cộng', 'đồng', 'ASEAN', ',', 'ngôi', 'nhà', 'chung', 'cho', 'tất', 'cả', 'các', 'cư', 'dân', 'của', '10', 'quốc', 'gia', 'Đông', '-', 'Nam', 'Á', ',', 'là', 'cầu', 'nối', 'giúp', 'các', 'quốc', 'gia', 'thành', 'viên', 'hội', 'nhập', 'sâu', 'rộng', 'vào', 'khu', 'vực', 'và', 'toàn', 'cầu', '.']","['O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
22,"['Ngày', 'nay', ',', 'Đông', '-', 'Nam', 'Á', 'đoàn', 'kết', ',', 'hòa', 'bình', ',', 'an', 'ninh', ',', 'ổn', 'định', 'và', 'phát', 'triển', ',', 'trở', 'thành', 'điểm', 'sáng', 'trên', 'bản', 'đồ', 'thế', 'giới', '.', 'Cộng', 'đồng', 'ASEAN', 'có', 'nền', 'kinh', 'tế', 'lớn', 'thứ', 'sáu', 'thế', 'giới', 'với', 'GDP', 'đạt', 'khoảng', 'ba', 'nghìn', 'tỷ', 'USD', 'và', 'có', 'quan', 'hệ', 'kinh', 'tế', ',', 'chính', 'trị', ',', 'ngoại', 'giao', 'với', 'tất', 'cả', 'các', 'nước', 'và', 'khu', 'vực', 'khác', 'trên', 'thế', 'giới', '.', 'Đồng', 'thời', ',', 'ASEAN', 'cũng', 'là', 'tổng', 'hòa', 'các', 'nền', 'văn', 'hóa', 'đa', 'dạng', ',', 'giàu', 'bản', 'sắc', ',', 'thắm', 'tình', 'đoàn', 'kết', 'các', 'dân', 'tộc', 'chung', 'sống', 'trong', 'hòa', 'bình', ',', 'an', 'sinh', 'xã', 'hội', 'ngày', 'càng', 'được', 'bảo', 'đảm', ',', 'chất', 'lượng', 'sống', 'của', 'người', 'dân', 'đang', 'ngày', 'càng', 'được', 'nâng', 'cao', '.']","['O', 'O', 'O', 'LOC', 'LOC', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'LOC', 'O', 'LOC', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
23,"['Thủ', 'tướng', 'Slovenia', 'Miro', 'Cerar', 'tới', 'dự', 'Hội', 'nghị', 'thượng', 'đỉnh', 'EU', 'ở', 'Brussels', ',', 'Bỉ', 'ngày', '9', '/', '3', '.', 'Ảnh', ':', 'AFP', '/', 'TTXVN']","['O', 'O', 'LOC', 'PER', 'PER', 'O', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'LOC', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'ORG']","['O', 'O', 'LOC', 'PER', 'PER', 'O', 'O', 'MISC', 'MISC', 'MISC', 'MISC', 'MISC', 'O', 'LOC', 'O', 'LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'ORG', 'O', 'ORG']"
